Company Name,TPIN,Employee Name,Employee NRC,Province,NAPSA STATUS
"Holland, Barnes and Jones",3855669399,Kristina Mullen,036267/69/9,Luapula,Not Registered
"Holland, Barnes and Jones",3855669399,Deborah Robertson,033285/43/8,Luapula,Not Registered
Harris-Hester,4285551783,Isabel Clark,043519/73/9,Lusaka,Not Registered
Harris-Hester,4285551783,Jaime Randolph,044482/61/1,Lusaka,Not Registered
Harris-Hester,4285551783,Matthew Blair,042760/94/9,Lusaka,Not Registered
Harris-Hester,4285551783,Mckenzie Tran,047087/26/3,Lusaka,Not Registered
Harris-Hester,4285551783,Meghan Lawrence,046646/36/6,Lusaka,Not Registered
Harris-Hester,4285551783,Joe Church,044174/45/7,Lusaka,Not Registered
Rosales-Torres,6240088433,Christina Smith,061037/23/4,Northern,Not Registered
Garrison Group,3727055807,Reginald Richardson,035353/17/5,Luapula,Not Registered
Garrison Group,3727055807,Shawn Macias,034159/52/1,Luapula,Not Registered
Garrison Group,3727055807,Michelle Garcia,031597/92/5,Luapula,Not Registered
Garrison Group,3727055807,Jason Hensley,039167/82/5,Luapula,Not Registered
Garrison Group,3727055807,Nicole Montoya,035519/39/5,Luapula,Not Registered
Garrison Group,3727055807,Angela Montgomery,039154/63/9,Luapula,Not Registered
Garrison Group,3727055807,Bradley Gardner,035413/56/8,Luapula,Not Registered
Garrison Group,3727055807,Amy Jordan,038689/50/8,Luapula,Not Registered
Garrison Group,3727055807,John Parker,034138/54/6,Luapula,Not Registered
"Black, Pitts and Frazier",1129294007,Daniel Burton,012917/62/4,Central,Not Registered
"Black, Pitts and Frazier",1129294007,Michael Foley,016248/56/2,Central,Not Registered
"Black, Pitts and Frazier",1129294007,Jamie Jimenez,011423/15/4,Central,Not Registered
"Black, Pitts and Frazier",1129294007,Adam Perry,016701/67/4,Central,Not Registered
"Black, Pitts and Frazier",1129294007,Monica Keller,013066/14/6,Central,Not Registered
"Black, Pitts and Frazier",1129294007,Justin Carroll,016784/16/1,Central,Not Registered
"Black, Pitts and Frazier",1129294007,Brenda Jackson,019657/18/7,Central,Not Registered
"Black, Pitts and Frazier",1129294007,Stephanie Harrell,012945/69/8,Central,Not Registered
Lewis-Atkinson,8518129958,Hannah Mcmahon,081138/48/7,Southern,Not Registered
Lewis-Atkinson,8518129958,Jessica Foster,088688/21/7,Southern,Not Registered
Lewis-Atkinson,8518129958,Candice Rangel,082623/73/2,Southern,Not Registered
Lewis-Atkinson,8518129958,Thomas Hall,086025/24/7,Southern,Not Registered
Lewis-Atkinson,8518129958,Veronica Allen,086970/68/9,Southern,Not Registered
Lewis-Atkinson,8518129958,Thomas Walters,085028/66/2,Southern,Not Registered
Lewis-Atkinson,8518129958,Austin Morgan,083404/59/4,Southern,Not Registered
Caldwell LLC,5698725714,Mr. Anthony Mason,052983/12/4,Muchinga,Not Registered
Caldwell LLC,5698725714,Carla Cruz,058800/26/4,Muchinga,Not Registered
Jacobson Inc,9332004880,Michelle Werner,092158/71/3,Western,Not Registered
Jacobson Inc,9332004880,Valerie Estrada,098380/16/7,Western,Not Registered
"Cook, Jones and Robinson",3113286054,Elizabeth Campbell,033138/73/5,Luapula,Not Registered
"Cook, Jones and Robinson",3113286054,Brian Richards,038679/44/8,Luapula,Not Registered
Gardner-Gilmore,5859403497,Mary Melton,052277/15/6,Muchinga,Not Registered
Gardner-Gilmore,5859403497,Terri Curtis,053315/76/3,Muchinga,Not Registered
Bernard PLC,10850766602,Dana Warren,104900/18/6,Copperbelt,Not Registered
Bernard PLC,10850766602,Jamie Moore,105998/88/8,Copperbelt,Not Registered
"Torres, Higgins and Rivera",6729281476,David Campbell,065670/87/6,Northern,Not Registered
"Torres, Higgins and Rivera",6729281476,Bonnie Newman,064859/68/4,Northern,Not Registered
"Torres, Higgins and Rivera",6729281476,Amber Pham,063002/96/1,Northern,Not Registered
"Torres, Higgins and Rivera",6729281476,Derek Jordan,064806/97/4,Northern,Not Registered
"Torres, Higgins and Rivera",6729281476,Michael Moore,064607/99/6,Northern,Not Registered
"Torres, Higgins and Rivera",6729281476,Benjamin Rosales,066694/54/2,Northern,Not Registered
"Torres, Higgins and Rivera",6729281476,Rebecca Lewis PhD,066551/94/7,Northern,Not Registered
"Torres, Higgins and Rivera",6729281476,Ethan Berry,069124/35/4,Northern,Not Registered
"Torres, Higgins and Rivera",6729281476,William Martin,061281/82/1,Northern,Not Registered
"Torres, Higgins and Rivera",6729281476,Jose Johnson,065071/27/2,Northern,Not Registered
"Bowen, Frederick and Merritt",7830870675,Shelly Carney,071333/57/4,North-Western,Not Registered
"Bowen, Frederick and Merritt",7830870675,Anna Larsen,078013/15/3,North-Western,Not Registered
"Bowen, Frederick and Merritt",7830870675,Daniel Collins,072590/39/5,North-Western,Not Registered
"Bowen, Frederick and Merritt",7830870675,Scott Hicks,072286/32/1,North-Western,Not Registered
"Bowen, Frederick and Merritt",7830870675,Cathy Davis,077524/67/6,North-Western,Not Registered
"Bowen, Frederick and Merritt",7830870675,Reginald Robinson,075501/82/8,North-Western,Not Registered
Fowler LLC,2959776129,Heather Pratt,023733/48/6,Eastern,Not Registered
Fowler LLC,2959776129,Dr. Robert Hall,022266/27/8,Eastern,Not Registered
Fowler LLC,2959776129,Carlos Brown,024176/12/4,Eastern,Not Registered
Fowler LLC,2959776129,Kenneth Barker,026673/30/2,Eastern,Not Registered
Fowler LLC,2959776129,Amy Oliver,022356/87/2,Eastern,Not Registered
Carter-Suarez,3245664261,Kimberly Dillon,032380/43/7,Luapula,Not Registered
Carter-Suarez,3245664261,Sarah Manning,035252/16/5,Luapula,Not Registered
Carter-Suarez,3245664261,Shannon Walker,037776/70/1,Luapula,Not Registered
"Grimes, Moore and Smith",9604272045,Christina Clay,094614/44/4,Western,Not Registered
Landry-Walker,6149589362,Jason Bray,067412/45/7,Northern,Not Registered
Landry-Walker,6149589362,Amanda Ward,066336/27/9,Northern,Not Registered
Gibson-Sanchez,2181277762,Amber Daniels,024858/83/6,Eastern,Not Registered
Faulkner Inc,5819606067,Eric Garcia,059223/50/6,Muchinga,Not Registered
Faulkner Inc,5819606067,Matthew Walker,051249/94/4,Muchinga,Not Registered
Faulkner Inc,5819606067,Kathryn Tate DDS,055759/69/6,Muchinga,Not Registered
Faulkner Inc,5819606067,Amy Hill,055494/59/6,Muchinga,Not Registered
Faulkner Inc,5819606067,Michelle Brown,054633/84/3,Muchinga,Not Registered
Faulkner Inc,5819606067,Heather Beasley,052869/15/3,Muchinga,Not Registered
Faulkner Inc,5819606067,Jessica Lopez,058011/13/7,Muchinga,Not Registered
Faulkner Inc,5819606067,Anna Williams,054746/87/9,Muchinga,Not Registered
Faulkner Inc,5819606067,Lance Rodriguez,057696/15/4,Muchinga,Not Registered
Faulkner Inc,5819606067,Adam Forbes,054263/98/5,Muchinga,Not Registered
Ross-Hubbard,8269990448,Angela Howard,081833/92/1,Southern,Not Registered
Ross-Hubbard,8269990448,Kurt Flores,081803/10/6,Southern,Not Registered
Ross-Hubbard,8269990448,Douglas Fry,089946/28/7,Southern,Not Registered
Ross-Hubbard,8269990448,Hannah Dillon,084124/31/2,Southern,Not Registered
Ross-Hubbard,8269990448,Sean Wise,087013/21/2,Southern,Not Registered
Perez and Sons,4894676568,Kathryn Johnson,048348/89/5,Lusaka,Not Registered
Perez and Sons,4894676568,Jennifer Gates,045020/51/1,Lusaka,Not Registered
"Peterson, Salazar and Pacheco",1279319583,Mark Martin,017874/98/7,Central,Not Registered
"Peterson, Salazar and Pacheco",1279319583,Meredith Cox,012881/66/3,Central,Not Registered
"Peterson, Salazar and Pacheco",1279319583,Erica Perkins,018845/46/2,Central,Not Registered
"Peterson, Salazar and Pacheco",1279319583,Keith Guerrero,016141/60/4,Central,Not Registered
"Peterson, Salazar and Pacheco",1279319583,Christina Davidson,014993/50/2,Central,Not Registered
"Fisher, Smith and Lynch",10962776860,John Kent II,102329/83/6,Copperbelt,Not Registered
"Fisher, Smith and Lynch",10962776860,Laura Garcia,104783/64/2,Copperbelt,Not Registered
"Fisher, Smith and Lynch",10962776860,Donald Mccoy,109331/33/2,Copperbelt,Not Registered
"Fisher, Smith and Lynch",10962776860,Debra Wilson,101404/53/4,Copperbelt,Not Registered
"Fisher, Smith and Lynch",10962776860,Dominique Allen,109489/58/1,Copperbelt,Not Registered
"Fisher, Smith and Lynch",10962776860,Sarah Singleton,108142/63/3,Copperbelt,Not Registered
"Fisher, Smith and Lynch",10962776860,Danielle Guzman,104797/76/9,Copperbelt,Not Registered
"Fisher, Smith and Lynch",10962776860,Caleb Klein,101868/76/7,Copperbelt,Not Registered
"Fisher, Smith and Lynch",10962776860,Taylor Crawford,103923/64/5,Copperbelt,Not Registered
"Fisher, Smith and Lynch",10962776860,Jacqueline Brown,108022/38/5,Copperbelt,Not Registered
Carrillo-Carter,4892934595,John Woodward,044590/94/5,Lusaka,Not Registered
Carrillo-Carter,4892934595,Sean Smith,047803/61/1,Lusaka,Not Registered
Carrillo-Carter,4892934595,Matthew Mcbride,049718/69/5,Lusaka,Not Registered
Carrillo-Carter,4892934595,Valerie Mcbride,048396/66/9,Lusaka,Not Registered
Carrillo-Carter,4892934595,Russell Ramos,046944/92/3,Lusaka,Not Registered
"Rojas, Barnes and Barrera",1410702092,Tina Miller,017699/65/7,Central,Not Registered
"Rojas, Barnes and Barrera",1410702092,Steven Steele,011522/41/4,Central,Not Registered
"Rojas, Barnes and Barrera",1410702092,Elizabeth Kelly,019562/46/9,Central,Not Registered
"Rojas, Barnes and Barrera",1410702092,Jennifer Scott,011226/28/3,Central,Not Registered
"Rojas, Barnes and Barrera",1410702092,Michelle Webster,011747/82/8,Central,Not Registered
"Rojas, Barnes and Barrera",1410702092,Jeffrey Lee,011419/24/7,Central,Not Registered
"Rojas, Barnes and Barrera",1410702092,Jamie Webb,018553/17/7,Central,Not Registered
"Rojas, Barnes and Barrera",1410702092,Steven Silva,019881/39/2,Central,Not Registered
"Johnson, Riggs and Hines",3679056457,Drew Atkinson,031853/53/8,Luapula,Not Registered
"Johnson, Riggs and Hines",3679056457,David Weber,032546/64/4,Luapula,Not Registered
"Johnson, Riggs and Hines",3679056457,Adrian Turner,033446/77/8,Luapula,Not Registered
"Johnson, Riggs and Hines",3679056457,Lisa Murray,034814/17/8,Luapula,Not Registered
"Johnson, Riggs and Hines",3679056457,Belinda Wilson,032948/60/6,Luapula,Not Registered
"Johnson, Riggs and Hines",3679056457,Michael Morris,038829/13/9,Luapula,Not Registered
Steele-White,3950699171,Samuel Harrington,037207/62/5,Luapula,Not Registered
Steele-White,3950699171,Kelly Rhodes,038713/31/8,Luapula,Not Registered
Ortega Inc,9738923741,Gregory Harris,091728/81/7,Western,Not Registered
Ortega Inc,9738923741,Mary Mendoza,092841/81/5,Western,Not Registered
Ortega Inc,9738923741,Mary Rodriguez,096729/47/9,Western,Not Registered
Ortega Inc,9738923741,Leslie Valencia,097861/21/8,Western,Not Registered
"Gray, Harrison and Aguilar",1217477934,Diana Cooper,014205/64/9,Central,Not Registered
"Gray, Harrison and Aguilar",1217477934,Dr. Michael Foster,011990/23/5,Central,Not Registered
Phillips Ltd,3626351962,Casey Green,039749/58/1,Luapula,Not Registered
Phillips Ltd,3626351962,Nicole Mcbride,031787/10/8,Luapula,Not Registered
Phillips Ltd,3626351962,Jodi Lopez,033861/82/3,Luapula,Not Registered
Phillips Ltd,3626351962,Edward Gross,031984/40/8,Luapula,Not Registered
Phillips Ltd,3626351962,Logan Hernandez,039456/42/2,Luapula,Not Registered
Phillips Ltd,3626351962,Holly Johnson,039767/44/2,Luapula,Not Registered
Phillips Ltd,3626351962,Austin Neal,038362/56/6,Luapula,Not Registered
Price and Sons,10442079174,Derek Clark,103357/13/7,Copperbelt,Not Registered
Price and Sons,10442079174,Natasha Eaton,105249/28/8,Copperbelt,Not Registered
Price and Sons,10442079174,Timothy Owens,107274/55/4,Copperbelt,Not Registered
Price and Sons,10442079174,Michael Shaffer,105437/91/3,Copperbelt,Not Registered
Price and Sons,10442079174,Kenneth Jimenez,109461/20/2,Copperbelt,Not Registered
Price and Sons,10442079174,Katherine Gutierrez,101130/58/9,Copperbelt,Not Registered
Price and Sons,10442079174,Christian Duffy,109214/82/1,Copperbelt,Not Registered
Price and Sons,10442079174,Joseph Ray,109045/43/7,Copperbelt,Not Registered
Price and Sons,10442079174,Holly Clark,106067/47/4,Copperbelt,Not Registered
Herrera LLC,4497944704,Kristin Tucker,048480/37/5,Lusaka,Not Registered
Herrera LLC,4497944704,Douglas Taylor,049602/91/9,Lusaka,Not Registered
Cox-Davis,3735446329,Daniel Griffith,039321/64/4,Luapula,Not Registered
Cox-Davis,3735446329,Shelly Hubbard,039547/24/2,Luapula,Not Registered
Miller PLC,3302941266,Eric Hess,036571/52/4,Luapula,Not Registered
"Williams, Medina and Tran",4475478923,Elizabeth Anderson,043859/84/8,Lusaka,Not Registered
"Williams, Medina and Tran",4475478923,Diane Peterson,043341/47/1,Lusaka,Not Registered
"Williams, Medina and Tran",4475478923,Jocelyn Mitchell,044311/79/8,Lusaka,Not Registered
Mann Group,3623113910,Brian Frey,039114/73/4,Luapula,Not Registered
Chavez-Aguirre,6391779822,Tony Moody,064097/44/2,Northern,Not Registered
Chavez-Aguirre,6391779822,Luke Andrews,063769/22/8,Northern,Not Registered
Chavez-Aguirre,6391779822,Olivia Moore,065575/86/8,Northern,Not Registered
Chavez-Aguirre,6391779822,Jessica Rubio,061519/14/2,Northern,Not Registered
Mcneil-Gomez,3726290619,Angela Mitchell,032606/55/3,Luapula,Not Registered
Mcneil-Gomez,3726290619,Robin Griffin,039636/94/8,Luapula,Not Registered
Mcneil-Gomez,3726290619,Shannon Rivera,038064/83/2,Luapula,Not Registered
Mcneil-Gomez,3726290619,Debra Gordon,036835/47/1,Luapula,Not Registered
"Contreras, Estrada and Horton",1137600503,Jeff Watson,014108/77/7,Central,Not Registered
"Contreras, Estrada and Horton",1137600503,Kelsey Hill,011022/97/7,Central,Not Registered
"Contreras, Estrada and Horton",1137600503,Erica Guzman,016060/64/4,Central,Not Registered
"Contreras, Estrada and Horton",1137600503,Jose Wilson,014431/72/2,Central,Not Registered
"Contreras, Estrada and Horton",1137600503,Jessica Thomas,015844/49/2,Central,Not Registered
"Contreras, Estrada and Horton",1137600503,David Davis,014179/33/9,Central,Not Registered
"Contreras, Estrada and Horton",1137600503,Renee Knight,018021/39/1,Central,Not Registered
"Contreras, Estrada and Horton",1137600503,Joanna Carter,013581/96/5,Central,Not Registered
Valentine Group,6637762624,Robin Molina,069765/92/8,Northern,Not Registered
Valentine Group,6637762624,Michael Rocha,067121/21/6,Northern,Not Registered
Valentine Group,6637762624,Mandy Diaz,069331/17/4,Northern,Not Registered
Valentine Group,6637762624,Kayla Bell,063919/79/5,Northern,Not Registered
Valentine Group,6637762624,Jessica Salazar,066595/36/3,Northern,Not Registered
Valentine Group,6637762624,Brian Miller MD,065932/72/6,Northern,Not Registered
Valentine Group,6637762624,Stephen Carson,067090/93/5,Northern,Not Registered
Valentine Group,6637762624,Richard Chavez,065440/18/1,Northern,Not Registered
Valentine Group,6637762624,Jason Ryan,067801/64/8,Northern,Not Registered
Valentine Group,6637762624,Justin Ortega,068042/36/9,Northern,Not Registered
"Hanna, Thompson and Potter",5640272132,Tommy Santiago,057072/35/7,Muchinga,Not Registered
"Mcintyre, Riggs and Erickson",4923364278,Loretta Jones,045362/18/4,Lusaka,Not Registered
"Mcintyre, Riggs and Erickson",4923364278,Phillip Long,045018/51/3,Lusaka,Not Registered
"Mcintyre, Riggs and Erickson",4923364278,Lindsey Mcdaniel,047525/15/5,Lusaka,Not Registered
"Mcintyre, Riggs and Erickson",4923364278,Chase Mendez,048944/42/5,Lusaka,Not Registered
"Mcintyre, Riggs and Erickson",4923364278,Mrs. Yolanda Lee,044188/97/6,Lusaka,Not Registered
Chapman Ltd,9252700059,Jay Brewer,095317/37/4,Western,Not Registered
Chapman Ltd,9252700059,Craig Miller,093061/53/5,Western,Not Registered
Chapman Ltd,9252700059,James Turner,095786/32/6,Western,Not Registered
Chapman Ltd,9252700059,Brianna Keith,095950/90/2,Western,Not Registered
Chapman Ltd,9252700059,Stacey Kramer,092783/59/2,Western,Not Registered
Chapman Ltd,9252700059,Megan Fuller,094643/59/9,Western,Not Registered
Chapman Ltd,9252700059,Laura Jones,099881/26/8,Western,Not Registered
Chapman Ltd,9252700059,Emily Gonzales,096320/75/8,Western,Not Registered
Chapman Ltd,9252700059,Denise Lewis,093210/59/1,Western,Not Registered
Chapman Ltd,9252700059,Jason Rios,093806/88/8,Western,Not Registered
Hoover-Calhoun,2761089038,Thomas Myers,025874/28/2,Eastern,Not Registered
Hoover-Calhoun,2761089038,Kevin Davis,029169/87/6,Eastern,Not Registered
Hoover-Calhoun,2761089038,Nicole Hart,022250/79/9,Eastern,Not Registered
Hoover-Calhoun,2761089038,Christina Chen,023509/98/1,Eastern,Not Registered
Hoover-Calhoun,2761089038,Cheryl Jackson,021317/71/1,Eastern,Not Registered
Hoover-Calhoun,2761089038,Katherine Johnson,027101/12/3,Eastern,Not Registered
Hoover-Calhoun,2761089038,Jennifer Mcneil,029503/66/7,Eastern,Not Registered
Hoover-Calhoun,2761089038,Bradley White,026423/27/6,Eastern,Not Registered
Hoover-Calhoun,2761089038,Kristopher Mccarthy,029907/24/4,Eastern,Not Registered
"Farmer, Porter and Acosta",5453754344,Hannah Sanders,056333/94/3,Muchinga,Not Registered
"Farmer, Porter and Acosta",5453754344,Laura Johnston,057382/15/8,Muchinga,Not Registered
"Farmer, Porter and Acosta",5453754344,Suzanne Smith,055503/45/4,Muchinga,Not Registered
"Farmer, Porter and Acosta",5453754344,Suzanne Hammond,055799/75/9,Muchinga,Not Registered
"Farmer, Porter and Acosta",5453754344,Paul Holland,051783/78/2,Muchinga,Not Registered
"Farmer, Porter and Acosta",5453754344,Victor Hill DDS,056716/98/6,Muchinga,Not Registered
Woods Group,8644175795,Juan Bernard,089307/84/5,Southern,Not Registered
Woods Group,8644175795,Michael Miller,089446/31/3,Southern,Not Registered
Woods Group,8644175795,Tara Oneill,082177/34/7,Southern,Not Registered
Woods Group,8644175795,Dr. James Gonzalez,086024/43/9,Southern,Not Registered
Woods Group,8644175795,Kendra Shelton,086883/51/2,Southern,Not Registered
Woods Group,8644175795,Sherry Hunter,085598/70/5,Southern,Not Registered
Frank and Sons,9622586949,Lindsay Hall,093703/54/6,Western,Not Registered
Frank and Sons,9622586949,Erica Noble,096586/95/1,Western,Not Registered
Frank and Sons,9622586949,Richard Mccarthy,096389/64/9,Western,Not Registered
Frank and Sons,9622586949,Morgan Carroll,092815/46/6,Western,Not Registered
Frank and Sons,9622586949,Stephanie Hernandez,094555/18/6,Western,Not Registered
Frank and Sons,9622586949,Kimberly Stephens,091097/52/3,Western,Not Registered
Frank and Sons,9622586949,Melvin Hutchinson,093619/32/7,Western,Not Registered
Frank and Sons,9622586949,James Wright,093123/49/2,Western,Not Registered
Hansen and Sons,5139551137,Dale Anderson,054390/14/7,Muchinga,Not Registered
Hansen and Sons,5139551137,Alejandro Jones,057672/37/4,Muchinga,Not Registered
Hansen and Sons,5139551137,Mary Gill,051685/75/9,Muchinga,Not Registered
Hansen and Sons,5139551137,Susan Chandler,058411/89/6,Muchinga,Not Registered
Hansen and Sons,5139551137,Lisa Smith,055083/48/2,Muchinga,Not Registered
