Company Name,TPIN,Employee Name,Employee NRC,Province
Brown Inc,05522869371,Michael Riley,053716/14/3,Muchinga
Williams-Peterson,03352276566,Ashley Martin,033462/44/4,Luapula
Williams-Peterson,03352276566,Karen Friedman,038899/42/1,Luapula
Williams-Peterson,03352276566,Jacob Nichols,034326/16/9,Luapula
Williams-Peterson,03352276566,Lawrence Gray,034737/87/9,Luapula
Roberts-Brown,09310402703,Katherine Garcia,094518/60/7,Western
Roberts-Brown,09310402703,Danielle Clark,096164/69/7,Western
Roberts-Brown,09310402703,Jacqueline Johnson,094508/20/5,Western
Roberts-Brown,09310402703,Brett Blanchard,092895/91/8,Western
Roberts-Brown,09310402703,Mary Jimenez,091473/29/8,Western
Roberts-Brown,09310402703,Riley Austin,099808/22/9,Western
Roberts-Brown,09310402703,Kaitlyn Garner,097569/49/8,Western
Roberts-Brown,09310402703,Christopher Vincent,098343/63/9,Western
Roberts-Brown,09310402703,Kimberly Tucker,095648/34/5,Western
"Johnson, Melendez and Savage",01604591382,Betty Reid,018601/60/9,Central
"Johnson, Melendez and Savage",01604591382,Shane Barnett,012660/80/5,Central
"Johnson, Melendez and Savage",01604591382,Emily Drake,019253/13/7,Central
"Johnson, Melendez and Savage",01604591382,Grant Horton,012682/91/6,Central
"Johnson, Melendez and Savage",01604591382,Kathleen Kirby,017870/74/1,Central
Kim PLC,10675831518,Mr. Eric Cooley,108545/68/1,Copperbelt
"Guerrero, Woods and Logan",07490289862,Lisa Harris,072220/78/6,North-Western
"Guerrero, Woods and Logan",07490289862,Laura Robbins,072089/39/1,North-Western
"Guerrero, Woods and Logan",07490289862,Alec Hudson,072757/43/2,North-Western
"Guerrero, Woods and Logan",07490289862,Nicole Bailey,079570/83/8,North-Western
"Guerrero, Woods and Logan",07490289862,Christopher Holland,077295/53/6,North-Western
"Guerrero, Woods and Logan",07490289862,William Robertson,076321/40/3,North-Western
"Guerrero, Woods and Logan",07490289862,Theresa Clark,077586/22/9,North-Western
"Guerrero, Woods and Logan",07490289862,Emily Wood,079987/49/8,North-Western
Edwards PLC,05211311858,Donna Lozano,059129/64/4,Muchinga
Edwards PLC,05211311858,Jay Atkins,056994/30/1,Muchinga
Edwards PLC,05211311858,Kristi Walker,059413/74/4,Muchinga
Wagner LLC,04527035819,Eric Shaffer,048926/61/6,Lusaka
Wagner LLC,04527035819,Gary Garcia,043795/53/3,Lusaka
Wagner LLC,04527035819,Collin Merritt,047202/31/4,Lusaka
Wagner LLC,04527035819,John Martin,042074/17/9,Lusaka
Wagner LLC,04527035819,Brian Terry,043422/96/5,Lusaka
Wagner LLC,04527035819,Heather Castillo,048832/37/4,Lusaka
Wagner LLC,04527035819,Dr. Laura Kidd,044231/49/7,Lusaka
Wagner LLC,04527035819,Michelle Sanchez,048381/31/6,Lusaka
Wagner LLC,04527035819,Justin Bennett,041476/51/4,Lusaka
Wagner LLC,04527035819,James Blake,045591/36/2,Lusaka
"Brown, Lane and Medina",03161498553,Jacob Robinson,035738/50/8,Luapula
"Brown, Lane and Medina",03161498553,Valerie Castillo,034983/13/8,Luapula
David Inc,02707409796,John Parker,029169/44/2,Eastern
David Inc,02707409796,Matthew Jones,021618/66/3,Eastern
"Bell, Schmidt and King",08481211768,Bianca Price,083438/31/4,Southern
"Bell, Schmidt and King",08481211768,Nathan Pennington,085814/75/2,Southern
"Bell, Schmidt and King",08481211768,Richard Estrada,083751/32/5,Southern
"Bell, Schmidt and King",08481211768,Clinton Joseph,085060/15/6,Southern
"Bell, Schmidt and King",08481211768,Sarah Camacho,088977/70/4,Southern
"Bell, Schmidt and King",08481211768,Jennifer Shaffer,082546/93/4,Southern
"Bell, Schmidt and King",08481211768,Dr. Tyler Suarez,088129/71/7,Southern
"Bell, Schmidt and King",08481211768,Monica Pierce,083111/11/6,Southern
West Inc,07523056703,Molly Gray,077708/28/4,North-Western
West Inc,07523056703,John Byrd,073136/46/6,North-Western
West Inc,07523056703,Kyle Holmes,075370/16/8,North-Western
Lee-Walker,01119844555,Erik Miller,016503/44/1,Central
Riley Ltd,10383323842,Dr. Larry Rivera,106549/94/6,Copperbelt
Riley Ltd,10383323842,Gina Young,104146/77/3,Copperbelt
Riley Ltd,10383323842,Calvin Colon,105557/85/7,Copperbelt
Riley Ltd,10383323842,Javier Griffin,109525/88/3,Copperbelt
"Schmidt, Davis and Vazquez",04113570051,Harold White,045956/42/7,Lusaka
"Schmidt, Davis and Vazquez",04113570051,David Ford,045691/65/9,Lusaka
"Schmidt, Davis and Vazquez",04113570051,Adam Cooper,042617/41/4,Lusaka
Mccormick-Lopez,02968943992,Michael Ortiz,023296/81/3,Eastern
Mccormick-Lopez,02968943992,Kenneth Dean,029029/94/5,Eastern
Mccormick-Lopez,02968943992,Maria King,026157/75/6,Eastern
Mccormick-Lopez,02968943992,Jonathan Nguyen,021227/95/3,Eastern
Mccormick-Lopez,02968943992,Christina Flores,028943/36/2,Eastern
Mccormick-Lopez,02968943992,Ethan Bass,021316/91/8,Eastern
Mccormick-Lopez,02968943992,Mr. Brian Rubio DVM,027668/17/8,Eastern
Mccormick-Lopez,02968943992,Andrew Hartman,027200/16/4,Eastern
"Carey, Howell and Bradshaw",01641318967,Keith Thompson,013328/69/1,Central
"Carey, Howell and Bradshaw",01641318967,Angel Richardson,011464/92/7,Central
"Carey, Howell and Bradshaw",01641318967,Sharon Berry,016285/30/6,Central
"Carey, Howell and Bradshaw",01641318967,Cassandra Jackson,019560/67/5,Central
"Carey, Howell and Bradshaw",01641318967,Jeremy Oneill,019759/17/4,Central
"Carey, Howell and Bradshaw",01641318967,Matthew Kim,012513/25/6,Central
"Carey, Howell and Bradshaw",01641318967,Danielle Zavala,013826/46/4,Central
"Carey, Howell and Bradshaw",01641318967,Stacey Miller,013555/36/1,Central
"Carey, Howell and Bradshaw",01641318967,Danny Hamilton,014815/12/8,Central
Reed Inc,09449879617,Patrick Martinez PhD,091392/78/4,Western
Reed Inc,09449879617,David Johnson,098681/83/5,Western
Reed Inc,09449879617,Louis Little,098952/57/8,Western
Reed Inc,09449879617,John Ford,097997/74/7,Western
Reed Inc,09449879617,Nicole Wang,098420/81/9,Western
Reed Inc,09449879617,Donna Fields,097881/23/4,Western
Reed Inc,09449879617,Billy Moore,099725/34/5,Western
"Young, Gamble and Smith",04970271579,Warren Larsen,041283/27/2,Lusaka
"Young, Gamble and Smith",04970271579,David Hart,044463/88/6,Lusaka
"Young, Gamble and Smith",04970271579,Scott Monroe,045606/26/4,Lusaka
"Young, Gamble and Smith",04970271579,Meagan Miller,048073/68/7,Lusaka
"Young, Gamble and Smith",04970271579,Madison Hernandez,042262/87/9,Lusaka
Hernandez-Hardy,08985740422,Vanessa Ruiz,081125/27/6,Southern
Hernandez-Hardy,08985740422,Sarah Weaver,082053/41/3,Southern
Hernandez-Hardy,08985740422,Stephen Schwartz,084998/99/1,Southern
Hernandez-Hardy,08985740422,Robert Burch,081381/24/9,Southern
Hernandez-Hardy,08985740422,Kimberly Bass,086029/45/2,Southern
Hernandez-Hardy,08985740422,Brandon Contreras,081500/41/5,Southern
Hernandez-Hardy,08985740422,Terry Fowler,087996/74/8,Southern
Hernandez-Hardy,08985740422,Edward Alexander,082265/29/6,Southern
Harrison-Fitzpatrick,01818928960,Anne Klein,016041/17/3,Central
Harrison-Fitzpatrick,01818928960,Linda Joseph MD,018565/51/6,Central
Harrison-Fitzpatrick,01818928960,Sara Stevenson,016611/61/6,Central
Harrison-Fitzpatrick,01818928960,Nina Mcdowell,017111/74/4,Central
Harrison-Fitzpatrick,01818928960,Michael Smith,019423/83/7,Central
Harrison-Fitzpatrick,01818928960,Diane Carter,012161/76/3,Central
Harrison-Fitzpatrick,01818928960,John Stewart,018728/82/5,Central
Harrison-Fitzpatrick,01818928960,Kimberly Hart,016862/50/7,Central
Jackson and Sons,10153346226,Scott Davis,108426/94/5,Copperbelt
Jackson and Sons,10153346226,James Taylor,102178/62/8,Copperbelt
Jackson and Sons,10153346226,Lisa Keller,105377/99/6,Copperbelt
Jackson and Sons,10153346226,Brittany Hale,106300/59/9,Copperbelt
Jackson and Sons,10153346226,Alfred Mcgee,102478/22/3,Copperbelt
Jackson and Sons,10153346226,Jose Pierce,109716/65/8,Copperbelt
"Glover, Rojas and Nguyen",01364346528,Paul Barker,019470/20/2,Central
"Glover, Rojas and Nguyen",01364346528,Megan Harrison,014964/29/8,Central
"Glover, Rojas and Nguyen",01364346528,Erika Hughes DVM,012753/87/7,Central
"Glover, Rojas and Nguyen",01364346528,Crystal Romero,014151/42/6,Central
"Glover, Rojas and Nguyen",01364346528,Zachary Weber,011530/11/3,Central
"Glover, Rojas and Nguyen",01364346528,Alexis Andrews,016696/78/4,Central
"Glover, Rojas and Nguyen",01364346528,Nicholas Lynch,011709/96/5,Central
"Glover, Rojas and Nguyen",01364346528,Terry Decker,018942/20/4,Central
"Glover, Rojas and Nguyen",01364346528,Taylor Smith,014811/14/9,Central
"Spears, Robinson and Nguyen",07155027605,Tyler Bishop,074547/56/6,North-Western
"Spears, Robinson and Nguyen",07155027605,Mrs. Marissa Jones,076376/18/1,North-Western
"Mccullough, Lin and Smith",05384531316,Natasha Soto,051218/92/5,Muchinga
"Mccullough, Lin and Smith",05384531316,William Williams,059580/57/9,Muchinga
"Mccullough, Lin and Smith",05384531316,Mary Mcdonald,058021/34/5,Muchinga
Wright Inc,05348321133,Robert Hanson,052314/19/9,Muchinga
Wright Inc,05348321133,Ruben Morales,059474/69/7,Muchinga
Wright Inc,05348321133,Sandra Salazar,058302/56/1,Muchinga
Hernandez-Crawford,09197564491,Elizabeth Ramirez,094419/34/3,Western
Hernandez-Crawford,09197564491,Kaylee House,097454/74/3,Western
Hernandez-Crawford,09197564491,Paul Klein,091712/31/7,Western
Hernandez-Crawford,09197564491,Nicholas Melendez,098959/88/3,Western
Hernandez-Crawford,09197564491,Mitchell Garcia,098235/90/9,Western
Hernandez-Crawford,09197564491,Kayla Brooks,094713/32/2,Western
Hernandez-Crawford,09197564491,Heather Warner,096895/10/6,Western
Hernandez-Crawford,09197564491,Valerie Chavez,093969/60/4,Western
Hernandez-Crawford,09197564491,Ryan Adams,096845/88/6,Western
Hernandez-Crawford,09197564491,David Wilson,093889/65/7,Western
Evans PLC,02171075616,Ronald Mitchell,026971/69/9,Eastern
Evans PLC,02171075616,Joseph Garcia,028431/71/9,Eastern
Evans PLC,02171075616,Rodney Robinson,026203/97/1,Eastern
Evans PLC,02171075616,Jamie Bryant,026828/37/3,Eastern
Mitchell-Bryan,07967266395,Amy Jackson,076406/32/4,North-Western
Mitchell-Bryan,07967266395,Kimberly Johnson,076987/14/9,North-Western
Mitchell-Bryan,07967266395,Dr. Stacy York DVM,078170/98/1,North-Western
Mitchell-Bryan,07967266395,William Pierce,074307/43/7,North-Western
Mitchell-Bryan,07967266395,Caitlin Montgomery,078076/87/6,North-Western
Mitchell-Bryan,07967266395,Heather Collins,072171/56/3,North-Western
Mitchell-Bryan,07967266395,Rhonda Pena,074576/75/1,North-Western
Mitchell-Bryan,07967266395,Jodi Carey,079935/91/4,North-Western
Mitchell-Bryan,07967266395,Pamela Cochran,073601/53/1,North-Western
Mitchell-Bryan,07967266395,David Diaz,075211/75/5,North-Western
"Wells, Gonzalez and Woodard",01477556340,Kimberly Brown,014366/65/6,Central
"Wells, Gonzalez and Woodard",01477556340,Jacob Stewart,012021/36/7,Central
"Wells, Gonzalez and Woodard",01477556340,Denise Jackson,012056/46/4,Central
"Wells, Gonzalez and Woodard",01477556340,Andrea Wallace,018087/35/1,Central
"Wells, Gonzalez and Woodard",01477556340,Eric Mays,011752/97/8,Central
"Wells, Gonzalez and Woodard",01477556340,Nicole Stone,018313/30/5,Central
"Wells, Gonzalez and Woodard",01477556340,Travis Skinner,018762/79/7,Central
"Wells, Gonzalez and Woodard",01477556340,Joshua Charles,011255/27/6,Central
"Wells, Gonzalez and Woodard",01477556340,Shannon Holmes,013195/83/1,Central
Lewis and Sons,04217352488,Vanessa Greer,042940/52/1,Lusaka
Lewis and Sons,04217352488,Tyler Gonzalez,049686/95/8,Lusaka
Lewis and Sons,04217352488,Shannon Smith,043520/38/7,Lusaka
Martin-Burns,03555338550,Lisa Williams,038577/21/8,Luapula
Martin-Burns,03555338550,Anthony Evans,035931/25/9,Luapula
Martin-Burns,03555338550,Donald House,034147/40/1,Luapula
Short Ltd,07181470799,Miss Kelly Bell,076286/65/7,North-Western
Short Ltd,07181470799,Donald Villa,079919/26/6,North-Western
Short Ltd,07181470799,Brian Stuart,079108/69/4,North-Western
Osborne-Clark,09735910378,Hannah Rios,092517/81/3,Western
Osborne-Clark,09735910378,Joseph Castaneda,098060/14/3,Western
Lopez PLC,02802925826,Karen Phillips,024109/72/9,Eastern
Lopez PLC,02802925826,Mark Sullivan,026845/22/5,Eastern
Lopez PLC,02802925826,Brianna Smith,027517/26/5,Eastern
Lopez PLC,02802925826,Sandra Martinez,029358/64/4,Eastern
Lopez PLC,02802925826,Jonathan Pollard,021362/40/4,Eastern
Lopez PLC,02802925826,Shelley Murray,027475/51/4,Eastern
Lopez PLC,02802925826,Juan Smith,021344/42/7,Eastern
Lopez PLC,02802925826,Katherine Reeves,023667/20/6,Eastern
Lopez PLC,02802925826,Keith Jennings,023314/56/2,Eastern
Lopez PLC,02802925826,Brendan Manning,024021/88/1,Eastern
"Morris, Smith and Foster",09403915669,Jacqueline Waters,093945/29/7,Western
"Morris, Smith and Foster",09403915669,Charles Chan PhD,097124/12/6,Western
"Morris, Smith and Foster",09403915669,Dawn Brown,097123/11/7,Western
"Morris, Smith and Foster",09403915669,Andrew Campbell,094592/93/9,Western
"Morris, Smith and Foster",09403915669,Thomas Campbell,093182/29/3,Western
"Morris, Smith and Foster",09403915669,Emily Richards,097433/12/1,Western
"Morris, Smith and Foster",09403915669,Audrey Harris,098638/73/9,Western
"Morris, Smith and Foster",09403915669,Donald Long,093053/11/1,Western
"Morris, Smith and Foster",09403915669,Andrew Rodriguez,093330/26/7,Western
"Morris, Smith and Foster",09403915669,Sarah Hubbard,093809/96/4,Western
"Gonzalez, Williams and Gallagher",06691064883,Robert Brown DVM,069471/66/6,Northern
"Gonzalez, Williams and Gallagher",06691064883,April Williams,066240/59/5,Northern
"Gonzalez, Williams and Gallagher",06691064883,Andrew Fernandez,066633/65/7,Northern
"Gonzalez, Williams and Gallagher",06691064883,Megan Ramirez,061640/23/1,Northern
"Gonzalez, Williams and Gallagher",06691064883,Tyler Serrano,067062/86/9,Northern
"Gonzalez, Williams and Gallagher",06691064883,Jennifer Hull,063907/93/8,Northern
Arnold-Riley,05994373622,Sarah Cordova,052731/18/1,Muchinga
Arnold-Riley,05994373622,Jonathan Davis,058926/91/5,Muchinga
Arnold-Riley,05994373622,Julie Anderson,053697/92/8,Muchinga
Arnold-Riley,05994373622,David Brady MD,051696/29/5,Muchinga
Arnold-Riley,05994373622,Mr. Jason Smith,056776/45/8,Muchinga
Arnold-Riley,05994373622,Leah Young,055511/64/8,Muchinga
Arnold-Riley,05994373622,Pamela Howard,053701/21/5,Muchinga
Arnold-Riley,05994373622,Danielle Lee,055103/35/4,Muchinga
Arnold-Riley,05994373622,Zachary Wright,054116/70/5,Muchinga
Frank Group,03355282563,Heather Martin,039130/35/1,Luapula
"Willis, Maxwell and Parker",06651334685,Lisa Perry,062112/31/8,Northern
Webb PLC,02931479991,Brittany Scott,025175/94/5,Eastern
Webb PLC,02931479991,Brandon Butler,029409/25/4,Eastern
Webb PLC,02931479991,Bryan Wood,028091/91/4,Eastern
Webb PLC,02931479991,Todd Wood,029093/45/9,Eastern
Webb PLC,02931479991,Ernest Smith,022467/27/8,Eastern
Webb PLC,02931479991,Alexander Bird,022380/10/9,Eastern
Webb PLC,02931479991,Richard Waters,027553/79/6,Eastern
Webb PLC,02931479991,Walter Russo,025001/22/1,Eastern
Webb PLC,02931479991,Karen Bonilla,026875/19/5,Eastern
"Lang, Aguirre and Taylor",05626289794,Rebecca Bartlett,059990/65/7,Muchinga
"Lang, Aguirre and Taylor",05626289794,Erik Steele,052834/63/4,Muchinga
"Lang, Aguirre and Taylor",05626289794,Steven Vasquez,059726/16/7,Muchinga
"Lang, Aguirre and Taylor",05626289794,Pamela Flores,051622/65/6,Muchinga
"Lang, Aguirre and Taylor",05626289794,Michael Dunn,058749/53/6,Muchinga
"Lang, Aguirre and Taylor",05626289794,Kelly Torres,058713/13/3,Muchinga
Morgan PLC,02775139052,Denise Flores,021035/87/3,Eastern
Morgan PLC,02775139052,Sydney Anderson,028141/84/5,Eastern
Morgan PLC,02775139052,Jade Davidson,022336/21/6,Eastern
Morgan PLC,02775139052,Rachel Lawrence,026645/14/3,Eastern
"Garcia, Lyons and Bryant",01953736072,Mary Richard,015985/95/5,Central
"Garcia, Lyons and Bryant",01953736072,Tyler Kim,018845/90/1,Central
"Garcia, Lyons and Bryant",01953736072,John Wise,015143/48/5,Central
"Garcia, Lyons and Bryant",01953736072,Katelyn Fuller,015008/32/1,Central
"Garcia, Lyons and Bryant",01953736072,Mr. Glenn Craig,018667/23/5,Central
Sullivan-Paul,02647198266,Melanie Beck,025499/24/9,Eastern
Sullivan-Paul,02647198266,Brittany Riley,025096/43/5,Eastern
Sullivan-Paul,02647198266,Bradley Rodriguez,028701/10/4,Eastern
Sullivan-Paul,02647198266,Donna Zimmerman,021780/33/9,Eastern
Sullivan-Paul,02647198266,Deborah Bryan,022300/67/2,Eastern
Sullivan-Paul,02647198266,Heather Wallace,023776/92/9,Eastern
Sullivan-Paul,02647198266,Emily Dougherty,024821/13/8,Eastern
Sullivan-Paul,02647198266,Adam Reynolds,025257/38/6,Eastern
Sullivan-Paul,02647198266,Katrina Fernandez,026317/81/3,Eastern
Sullivan-Paul,02647198266,Matthew Carrillo,025935/26/7,Eastern
"Nelson, Villanueva and Anderson",03396614438,Bradley King,035610/78/8,Luapula
"Nelson, Villanueva and Anderson",03396614438,Ashley Howard,037041/18/9,Luapula
"Nelson, Villanueva and Anderson",03396614438,Megan Bell,034839/76/6,Luapula
"Nelson, Villanueva and Anderson",03396614438,Anthony Bell,033401/52/8,Luapula
"Nelson, Villanueva and Anderson",03396614438,Michelle Harris,033694/14/1,Luapula
"Nelson, Villanueva and Anderson",03396614438,Lisa Lawrence,039104/96/5,Luapula
"Nelson, Villanueva and Anderson",03396614438,Janet Reid,034239/77/3,Luapula
"Nelson, Villanueva and Anderson",03396614438,Lori Ramirez,036456/94/4,Luapula
"Nelson, Villanueva and Anderson",03396614438,Mark Dawson,031434/40/6,Luapula
"Schneider, Martinez and West",09548715424,Ellen Wilson,098286/11/4,Western
"Schneider, Martinez and West",09548715424,Chelsea Shaw,095200/34/8,Western
"Schneider, Martinez and West",09548715424,Jeremy Galloway,096454/37/2,Western
"Schneider, Martinez and West",09548715424,Danielle Gray,096824/13/4,Western
"Bowers, Barrett and Butler",09554746148,Debbie Farrell,095897/49/8,Western
Daugherty-Chaney,03501729682,Cynthia Doyle,037097/54/5,Luapula
Daugherty-Chaney,03501729682,Kelly Keith,032068/20/6,Luapula
Daugherty-Chaney,03501729682,Shawn Duffy,035135/56/2,Luapula
"Morgan, Young and Ali",09761902351,Angela Black,096370/15/4,Western
"Morgan, Young and Ali",09761902351,Bruce Cobb,098130/43/9,Western
"Morgan, Young and Ali",09761902351,Melinda Munoz,096190/63/6,Western
"Morgan, Young and Ali",09761902351,Joseph Jones,097509/85/1,Western
"Morgan, Young and Ali",09761902351,Denise Young,093595/75/7,Western
"Morgan, Young and Ali",09761902351,Jessica Bryan,097598/71/6,Western
"Morgan, Young and Ali",09761902351,Joel Haley,094166/21/5,Western
"Morgan, Young and Ali",09761902351,David Small,095335/78/7,Western
"Morgan, Young and Ali",09761902351,Joel Lewis,092540/17/8,Western
Vega Group,04946040519,Jason Cummings,048553/61/3,Lusaka
Vega Group,04946040519,Tony Duke,047126/16/7,Lusaka
Vega Group,04946040519,Anne Alexander,041344/79/4,Lusaka
Vega Group,04946040519,Erik Merritt,046253/48/5,Lusaka
Vega Group,04946040519,Michael Davis,047899/21/5,Lusaka
Vega Group,04946040519,Stephen Miranda,042965/45/8,Lusaka
Tucker-Johnston,06623342312,William Carr,062057/89/8,Northern
Tucker-Johnston,06623342312,Joshua Fox,064649/12/6,Northern
Tucker-Johnston,06623342312,Shawn Wheeler,062713/74/8,Northern
"Gross, Burnett and Bender",06330131797,Jason James,061194/49/1,Northern
Smith-Pena,01942670909,Jim Murphy,018900/79/2,Central
Smith-Pena,01942670909,Christina Brown,016090/87/7,Central
Smith-Pena,01942670909,Brian Moon,016022/95/4,Central
"Mason, Lambert and Torres",01108012809,William Burch,015201/98/2,Central
Carrillo-Reynolds,04526559764,Cynthia Gray,047269/88/8,Lusaka
Carrillo-Reynolds,04526559764,Jessica Lara,044243/64/8,Lusaka
Carrillo-Reynolds,04526559764,Kathryn Jackson,043753/59/8,Lusaka
Harrison-Erickson,04513606224,Emily Gregory,041992/39/2,Lusaka
Harrison-Erickson,04513606224,Damon White,041995/91/8,Lusaka
Harrison-Erickson,04513606224,Catherine Mills,047491/49/4,Lusaka
Harrison-Erickson,04513606224,Paul Morgan,046708/32/5,Lusaka
Harrison-Erickson,04513606224,Monica Reyes,043411/84/6,Lusaka
